id,fasting_ability
256927,0.9369119
184153,0.41811085
186313,0.43358362
169559,0.918493
218751,0.76392233
233059,0.9442959
235681,0.38263354
277379,0.53410834
265657,0.8717911
230320,0.8430775
210494,0.7162282
237143,0.9036971
148803,0.7795849
265131,0.9561196
236769,0.9812624
204886,0.97743
269101,0.25365973
201004,0.94952476
262240,0.45071992
264081,0.9190596
150862,0.554985
241877,0.86949766
169557,0.50980705
200704,0.95901906
217131,0.60207874
230823,0.9554081
245505,0.86848104
162653,0.9373702
188383,0.3751242
196740,0.99044657
187290,0.42836785
211880,0.80441386
237586,0.41847894
176434,0.83169407
176846,0.9541974
244848,0.895505
234759,0.79982066
176251,0.9705878
251419,0.9483965
247948,0.8390395
276707,0.93784803
215281,0.9959109
152917,0.48485005
237575,0.9295102
197460,0.65272003
192797,0.28114316
191671,0.95554674
201897,0.99027354
248621,0.94612783
203403,0.91915625
196551,0.92322004
195448,0.97784
203491,0.98269665
229360,0.33535188
150677,0.44175214
184520,0.9716339
174918,0.9390551
157420,0.8975112
148975,0.96300584
166331,0.9608515
247694,0.939855
160858,0.91733146
250014,0.9748794
176072,0.8959687
187320,0.7448503
254287,0.9291817
163014,0.75496227
176981,0.82490116
257855,0.92142266
225514,0.6345346
181397,0.87307906
221042,0.49289456
154041,0.29004678
275549,0.9154232
158559,0.8687299
248264,0.9298581
277134,0.8939864
163690,0.8935718
219439,0.9006423
153992,0.992878
163178,0.8394239
176167,0.47791985
263129,0.8428417
182418,0.8524878
186507,0.9561692
187453,0.5753497
258385,0.5251034
268600,0.6298119
190859,0.6856619
166651,0.9224583
214351,0.8013068
276672,0.64615744
254369,0.8939536
163189,0.8094171
229882,0.85767555
164524,0.29082942
256551,0.85946494
176630,0.99279857
193804,0.78085643
222963,0.4875831
247450,0.92833596
185962,0.88395005
276048,0.57911146
162835,0.9847206
186815,0.754838
154369,0.7733928
235589,0.8944016
245220,0.7205338
221647,0.9308505
273017,0.6043033
177403,0.9612574
245486,0.97075415
263017,0.8671689
177934,0.8669647
158048,0.50929916
201634,0.9467001
273825,0.25038913
231781,0.14463356
164941,0.3262818
195584,0.91629255
160652,0.375844
207246,0.98859286
203232,0.98380023
232473,0.45458034
177824,0.9759438
274179,0.53660345
175894,0.91547656
262578,0.5011842
230340,0.8799282
203858,0.9656453
170999,0.61422473
157986,0.90061074
155820,0.87685364
166053,0.6538836
160275,0.7843087
241466,0.57399756
265681,0.92450947
224979,0.91901255
209092,0.16507684
170991,0.43543595
186262,0.9877351
235497,0.82451177
254421,0.9536861
248855,0.95745707
178972,0.9331791
226056,0.9061021
237326,0.90666264
199223,0.87304395
149254,0.86290973
194435,0.96789783
224619,0.69497865
159618,0.76024467
233605,0.97876567
240062,0.9101848
183736,0.9172497
219045,0.34926468
276305,0.40257043
188407,0.6919493
170981,0.93682164
171486,0.41248283
203674,0.39112985
158177,0.43720156
158983,0.96740127
259510,0.937243
198861,0.922371
147593,0.95518386
149115,0.8101659
236964,0.5352911
270261,0.7886961
171236,0.9873849
194247,0.9678913
239733,0.6360642
221534,0.7338818
254293,0.8458245
240633,0.91993785
201949,0.96136254
250328,0.978865
198012,0.14989094
172220,0.70105284
165029,0.7748748
271293,0.9382601
249214,0.9830966
149132,0.2285477
184671,0.7895258
278182,0.96977913
162671,0.94546604
188110,0.46889058
152238,0.97003406
245294,0.84507364
254294,0.7567363
267480,0.60504425
235474,0.85743773
151260,0.985885
241765,0.9924049
222522,0.9923596
240309,0.6771905
193378,0.9589417
253790,0.51318187
221993,0.88673425
237215,0.87476975
250907,0.81208795
147921,0.828991
238566,0.21557775
186898,0.8376069
244032,0.9738633
198226,0.73327345
242922,0.85325044
271483,0.9553252
194869,0.99611723
229907,0.86898226
195582,0.98350304
200213,0.99157727
277737,0.8896259
255515,0.91172785
163549,0.9765069
196471,0.7783606
270866,0.8448304
272376,0.94741184
216301,0.96937793
227985,0.9150297
216259,0.8125025
225379,0.6149836
218605,0.3956335
217951,0.9062916
212864,0.866698
156959,0.91625124
207895,0.9784928
237057,0.928712
196750,0.29938793
151841,0.58216035
160456,0.9053567
178004,0.42036012
187416,0.9636739
204139,0.4175368
273750,0.49318776
201871,0.97639185
172131,0.96659696
226240,0.87112933
172634,0.953642
164644,0.80082166
245630,0.9243125
209614,0.9567255
184249,0.73574984
260901,0.45819297
157507,0.44241896
172347,0.9698556
252008,0.976447
163805,0.9097723
214174,0.84620655
238984,0.27192715
182464,0.93164736
198486,0.949903
244236,0.86802226
194610,0.9199994
186138,0.8854356
252771,0.976228
172415,0.40874225
203625,0.7103299
264329,0.9784734
203397,0.6703432
194418,0.6219802
194030,0.8790174
247557,0.51439357
165425,0.7612362
168675,0.81279206
159900,0.73499113
202341,0.9389272
219962,0.9934127
160716,0.7244471
221766,0.93571526
218173,0.9580651
270169,0.9300006
230513,0.8475421
234149,0.98741305
246518,0.80962235
169659,0.93393624
194164,0.8312512
163478,0.9713869
192967,0.9518156
203459,0.9682842
158369,0.8801029
207623,0.900704
194334,0.9816312
227792,0.932465
150643,0.89838547
207065,0.9459129
157364,0.9845711
183130,0.6577335
170203,0.86240673
171465,0.95939946
154571,0.51174355
151549,0.8928912
159250,0.9608826
249140,0.9139751
231367,0.85037935
161591,0.76360303
223836,0.95418984
197028,0.9701469
243107,0.83303875
257120,0.8803141
209230,0.81823844
166260,0.94158286
263357,0.98000205
278787,0.98857135
183175,0.9074231
159664,0.3687924
177211,0.7122046
256522,0.7596375
147235,0.9534399
157308,0.9364514
196698,0.9853335
190021,0.6794304
207876,0.33763444
223881,0.87349087
161691,0.98392534
240525,0.9669239
170037,0.92559934
153659,0.91833687
244459,0.9777053
263931,0.8972672
244971,0.9311408
174771,0.9339436
202056,0.49351472
249354,0.7053934
206118,0.68185216
180625,0.7805032
154518,0.82884514
214077,0.66156465
268767,0.9396846
275364,0.3910226
271692,0.9297472
148170,0.5404949
258150,0.49807388
229549,0.85294634
236275,0.93990535
214116,0.34518033
187177,0.9633231
194866,0.602959
249099,0.9254614
225735,0.7370682
198461,0.8324863
178260,0.6109483
185917,0.97074527
234789,0.9193416
166063,0.7664311
228381,0.71196306
194381,0.95621616
172355,0.4838942
237194,0.95498776
247935,0.96504766
200009,0.9402457
153191,0.99231815
223752,0.74441236
177749,0.6956855
154709,0.94690645
162593,0.99153554
211613,0.807406
252832,0.9943271
173884,0.36255816
223051,0.7637099
234820,0.96818954
245887,0.9963517
248921,0.8748702
276396,0.9811778
235297,0.79781806
176397,0.99037313
156188,0.34720296
248624,0.4480318
183165,0.8869777
196176,0.91960114
221244,0.7558064
149247,0.74965274
175365,0.28533727
241073,0.832348
203787,0.34845394
158853,0.8533651
165868,0.90598124
198326,0.88710165
147785,0.21745947
176083,0.92890084
159770,0.64395326
263021,0.9336608
269490,0.558111
220899,0.9833031
255131,0.46807787
253515,0.86529404
199563,0.8850034
278443,0.7783033
166353,0.35854295
206372,0.62030107
187967,0.7217923
193022,0.88675225
234086,0.42237926
180292,0.90932167
273320,0.9309252
175727,0.8832428
207880,0.92686075
232633,0.78961635
232595,0.95729715
273924,0.58075976
153795,0.55738693
160245,0.96345687
239086,0.96466565
237191,0.94361544
259594,0.70354897
263891,0.9467116
202971,0.3850077
248343,0.98490614
250868,0.9253828
273601,0.93883216
191350,0.8609168
219010,0.8062592
249799,0.7628678
270086,0.68751734
203958,0.9624546
253748,0.4022337
229697,0.9348877
168048,0.9311694
190929,0.90292794
246011,0.72689795
255333,0.9618173
267358,0.5571538
231647,0.98213506
250986,0.98102635
156429,0.9961784
163916,0.48868906
207020,0.4367474
277626,0.943837
221335,0.99542123
192514,0.6294407
206222,0.839999
161519,0.57286793
252566,0.9198742
161858,0.89807475
243543,0.8722385
189961,0.9363083
180020,0.932483
252822,0.9089224
258386,0.91928935
180604,0.9837996
226112,0.9820139
274896,0.52963424
278334,0.9532381
240276,0.3345432
149695,0.93769306
207454,0.8388071
167186,0.47097537
210744,0.67351574
231081,0.5768026
177866,0.5872255
193978,0.98664814
171551,0.5934494
252136,0.87999445
149546,0.9684724
196872,0.35663572
159226,0.45414162
190523,0.9525473
216891,0.6802033
149284,0.91925216
261570,0.70215666
209102,0.6214868
255199,0.8864512
257297,0.99188226
227095,0.939445
254868,0.96726227
154382,0.5911277
190019,0.965715
161700,0.5269457
147330,0.36641684
258441,0.95803446
166066,0.9751101
222329,0.8329742
192400,0.9745871
252944,0.66236144
220436,0.5822254
210731,0.98459053
213417,0.9430797
197935,0.9656183
229515,0.91251844
255621,0.9074894
165507,0.94355917
191592,0.95555943
229845,0.88144904
166636,0.41526052
177037,0.75512093
262809,0.8487191
255237,0.8501803
237415,0.9003656
199477,0.9106247
227741,0.89827406
160560,0.81254286
228761,0.30445194
166358,0.78232557
198506,0.43758684
170393,0.9582936
187353,0.84857583
245595,0.5053307
201428,0.2848719
248852,0.83749074
236483,0.9878934
235687,0.68340755
215902,0.9298574
161405,0.96208435
223036,0.43805337
248132,0.9039567
215806,0.85760856
237824,0.9449813
262881,0.48354933
213917,0.98381674
154592,0.5000724
268372,0.9626468
161184,0.946715
212546,0.6898504
270584,0.97235954
244750,0.5080843
232668,0.9876609
195920,0.238997
272958,0.94525397
201598,0.95166636
216684,0.46090168
217732,0.9376845
173747,0.8617432
161746,0.9612927
190005,0.8353378
262148,0.984501
169979,0.1966466
187009,0.21548295
167027,0.8944475
176277,0.99388415
274925,0.4280138
216875,0.85164225
194537,0.98223925
161236,0.98596
261660,0.9860606
219650,0.9340708
222328,0.4347094
257562,0.93237376
235875,0.9915896
274082,0.5858275
258447,0.96091247
221292,0.9645199
187064,0.89478683
237031,0.6491479
236473,0.9919658
165652,0.96965706
159903,0.8109298
215613,0.94496983
149772,0.9515215
263437,0.8348782
210694,0.5297305
203281,0.7112837
207063,0.8970115
174114,0.9696946
276390,0.40113425
270630,0.9617151
187445,0.5925305
180270,0.21941161
165213,0.31582472
220232,0.3590611
228742,0.7274532
156034,0.9878035
239277,0.9450681
234458,0.9617237
213550,0.90016025
265774,0.936635
175932,0.7676026
173160,0.74386746
177026,0.6347938
229491,0.7243488
228935,0.8282453
269209,0.9893439
176003,0.3302371
211940,0.86814183
230473,0.9335916
179456,0.5820847
179156,0.92673796
167187,0.81785005
235983,0.89849883
208604,0.6833074
182880,0.76654303
174640,0.9833997
268155,0.9154536
161191,0.92251176
246492,0.6698132
177033,0.85500413
225293,0.3500794
184794,0.86268073
211195,0.7151568
241145,0.8989769
192912,0.8096585
195699,0.9305556
201748,0.27468
187138,0.92836064
278820,0.7662078
177239,0.8378511
242842,0.96185505
258857,0.38504466
189143,0.40099207
182813,0.9043993
275579,0.39719328
189903,0.9644486
205878,0.95650065
240893,0.3306202
148910,0.96512026
262924,0.7728649
164359,0.9529141
209423,0.9615892
270574,0.9849524
179029,0.9136565
167022,0.8812946
264422,0.6577923
236742,0.7633097
265930,0.97353554
150723,0.97908425
159308,0.9824424
173936,0.7946951
189476,0.89712226
277592,0.9872531
154264,0.2988866
218700,0.307653
191555,0.52288
232197,0.45464218
186855,0.8838758
162895,0.3469107
267993,0.96439224
255450,0.9543942
214983,0.94205564
213089,0.8105992
159791,0.94315517
212197,0.23973797
154385,0.9141847
191446,0.9787127
171030,0.9325116
215314,0.2406607
159004,0.82650846
219341,0.6266351
178253,0.94776005
269225,0.9649465
268200,0.9693711
221707,0.30497864
219867,0.9616876
259068,0.34568852
227563,0.9662158
227659,0.9765213
214096,0.35055923
168580,0.79266375
161416,0.8422386
222264,0.9235712
220050,0.9812609
268916,0.9540137
166950,0.9552747
252890,0.9186497
221784,0.9443096
269463,0.65299475
177305,0.87838966
226234,0.2845226
205414,0.9523829
210684,0.6641502
231335,0.3669112
275543,0.7738991
276723,0.31232327
214635,0.9816506
152283,0.962223
231122,0.42721042
174920,0.92113703
197662,0.5748241
215952,0.98130035
184112,0.5984138
221831,0.97504497
229196,0.85950536
233602,0.3824026
229720,0.9790292
176806,0.60103065
183036,0.85861945
157464,0.9690679
152424,0.64656836
273723,0.73225796
243546,0.5693142
191628,0.95001966
193993,0.985342
246941,0.97492516
238976,0.89470106
224664,0.96271914
162830,0.80569935
225085,0.6224102
206264,0.73043424
182428,0.7709916
193213,0.71220976
174776,0.39521667
195086,0.7346672
233902,0.82991964
180540,0.93204707
278771,0.9248529
159095,0.9845458
165869,0.37258506
259660,0.9110995
183542,0.9722553
175728,0.5426814
172134,0.23363145
231528,0.79183984
265906,0.8909998
187308,0.6080785
234552,0.96472234
203975,0.9134953
164539,0.88311166
188413,0.57567555
253107,0.8825619
224036,0.88056874
208047,0.56030226
227946,0.9879704
197725,0.23109365
169589,0.9442609
204376,0.34109282
193833,0.91128856
187157,0.7198678
207679,0.847042
268412,0.97078604
190343,0.461727
217811,0.94568586
234965,0.90460956
208782,0.90499943
227627,0.8850253
168156,0.4526016
270871,0.6306908
259637,0.591756
207672,0.69951445
241397,0.885677
153028,0.8217915
154051,0.5896388
167001,0.94420797
271909,0.93665516
263131,0.9970585
264176,0.9266954
230391,0.87083626
250866,0.6927918
175797,0.948131
236863,0.9685864
223364,0.75474095
254688,0.5064132
197937,0.1961955
186151,0.45915604
201043,0.9551807
214641,0.9833845
170948,0.34103754
263974,0.80323654
170181,0.87817824
246629,0.88596463
184708,0.56550807
153279,0.9315935
161533,0.4796301
186176,0.8862957
269327,0.21729425
177141,0.7043038
213781,0.6699944
258723,0.93248904
235143,0.97998697
176646,0.9645622
197734,0.8934607
167922,0.27819726
261687,0.9782065
165379,0.8975469
253216,0.62942415
240824,0.5421951
230025,0.45673138
162445,0.86821055
161801,0.9633917
164904,0.70742226
270553,0.89864695
212977,0.90264475
189524,0.6544046
243669,0.9353329
200508,0.8996757
254423,0.5699749
266330,0.84005386
275886,0.9684335
162394,0.99461937
255389,0.6331844
187914,0.74514616
196226,0.95654935
276237,0.24695317
183353,0.3445741
154009,0.9907958
270404,0.8328387
148489,0.73488307
278426,0.97456056
256035,0.9593235
248123,0.9953492
197111,0.81621116
250431,0.40924823
189678,0.81426924
162645,0.7658451
172249,0.78762025
259946,0.9632952
251375,0.5804203
232094,0.6214558
218025,0.88746524
170321,0.69049495
192026,0.78936654
257798,0.24284263
276021,0.9284607
192402,0.9129595
173710,0.30929485
189294,0.58108145
257921,0.93899935
151763,0.9305737
231269,0.9057014
171594,0.78309155
235235,0.30402693
209858,0.9410745
164572,0.3880894
216442,0.44599578
272354,0.9691869
156919,0.90962076
188816,0.55920935
210192,0.9151751
179997,0.8225757
277144,0.9429979
179601,0.39041367
277979,0.9332394
233545,0.9397557
211207,0.9315354
236657,0.70907915
148742,0.8412913
167228,0.56758326
270812,0.9569276
180439,0.6459153
236385,0.94267315
224911,0.8018155
271256,0.8774553
253147,0.40995285
264320,0.61766714
275260,0.22755982
272515,0.8829268
167645,0.89206254
223658,0.56734765
185407,0.9423553
203031,0.8372982
178810,0.9594631
232268,0.967186
186863,0.99137294
223648,0.5739764
189123,0.9562473
240968,0.9431663
236484,0.938879
249029,0.45766473
200747,0.5557003
224884,0.97316736
158094,0.9741742
258809,0.7006486
271682,0.974719
147282,0.96484303
216732,0.9751467
212107,0.9683792
186745,0.99560094
190457,0.76675403
250840,0.32257092
260425,0.88944507
274108,0.9535394
228224,0.36686933
205647,0.658432
270178,0.95316935
160214,0.78374815
242594,0.98385596
275496,0.77835566
153362,0.6390118
178173,0.61876416
267057,0.9076648
242546,0.82747924
216088,0.8772231
256656,0.88541675
251410,0.772202
158919,0.29796353
180360,0.98049414
218405,0.6889752
236739,0.9618805
250028,0.60483456
213047,0.9834472
162932,0.84731036
218378,0.9789337
151922,0.7131081
265529,0.6666303
271111,0.656103
258223,0.8842212
239443,0.9821883
201595,0.96928126
205691,0.511828
207138,0.26899135
160397,0.2208789
250337,0.9730881
202416,0.95758903
251451,0.9287833
172267,0.99562055
241268,0.57727623
199869,0.92209053
193543,0.57499135
207034,0.6711902
271198,0.6839525
186658,0.29935327
199372,0.6760524
229309,0.68002516
269232,0.9768131
172653,0.5231166
272890,0.9659463
228337,0.73551595
239323,0.8680794
198842,0.9908049
228939,0.86834997
241542,0.662521
150600,0.9853618
274270,0.97923344
229452,0.89176434
274012,0.39281446
246879,0.693776
234084,0.25611922
157562,0.9128129
192498,0.9132557
265759,0.9767363
258751,0.9918898
268686,0.98195916
179668,0.95336413
158717,0.9435342
169839,0.34526494
204954,0.43718967
210070,0.9539387
278081,0.7900171
181656,0.9770329
240140,0.76743335
189843,0.94577074
233353,0.96984875
210038,0.34893772
173046,0.66397065
154773,0.87991047
237739,0.64807075
270100,0.96826476
179041,0.8682608
149071,0.5157154
149717,0.8742043
245583,0.98703116
185902,0.8326975
260775,0.46194586
251998,0.9520159
222364,0.60589516
178868,0.9930225
242667,0.881511
248258,0.817879
230744,0.8693387
266896,0.936603
209953,0.85201526
276051,0.72484636
169554,0.8038398
228509,0.95615536
269535,0.8601532
165160,0.9557774
198096,0.5701743
239012,0.42547145
222139,0.63721997
187452,0.957341
179898,0.5544106
276785,0.9793535
219640,0.8384928
179933,0.9037515
247398,0.9567234
231075,0.6246102
249915,0.9241897
233848,0.9264467
244012,0.8203743
163658,0.84653753
236551,0.93380815
161985,0.96977735
272003,0.9808363
276950,0.4608346
277821,0.7232492
264213,0.5283867
236648,0.9857196
258773,0.24962835
270436,0.8454204
226848,0.43015397
172021,0.96876454
170542,0.76205134
182751,0.8429303
175754,0.32617274
178749,0.9799256
235828,0.30053708
235250,0.7595949
269418,0.50497615
167924,0.67478114
208161,0.96904224
276861,0.5126619
157657,0.9540393
209955,0.8992917
204362,0.65001374
183760,0.24684423
221950,0.9295086
199699,0.6093039
199626,0.75172627
263911,0.43892503
188477,0.8529114
149791,0.82703334
264217,0.4520069
222552,0.6982884
269138,0.8803174
222768,0.930686
205097,0.94025475
258893,0.9745086
217308,0.8994393
211945,0.50037396
152920,0.5956269
169959,0.53685963
163654,0.6854094
252195,0.96031576
246619,0.9594509
246050,0.22415999
267944,0.35124308
248657,0.96077675
251619,0.9914403
174249,0.44186792
244860,0.94733685
272121,0.9838995
150641,0.85589904
220526,0.8793425
239536,0.9944549
262818,0.42280516
248490,0.9431833
215186,0.97707033
154069,0.91290784
277113,0.6185265
189940,0.3753909
164933,0.9203463
253755,0.7240444
265321,0.41168693
276719,0.9728846
275359,0.8561432
161459,0.8399053
269674,0.9880774
232989,0.95589626
250338,0.99264
157930,0.6886631
194255,0.86508703
187876,0.88889927
175619,0.9870977
238868,0.55533355
252030,0.5889764
276114,0.90585506
211524,0.962594
248821,0.9836543
275980,0.69241905
155798,0.27371582
247428,0.9229793
248986,0.5698187
252137,0.33113316
161788,0.6876642
175694,0.94729257
257700,0.99138767
227708,0.9938676
231656,0.8994987
213278,0.9203662
158127,0.88696736
252154,0.84048337
183322,0.6431291
209511,0.7067581
192994,0.8516108
240134,0.93837816
230972,0.77299577
183697,0.98162854
186599,0.8160225
233747,0.74365556
220637,0.5964559
194399,0.7659982
225314,0.8985167
187775,0.97373116
165730,0.99269617
259245,0.7257696
230745,0.4769948
256542,0.3177972
278699,0.9369484
267179,0.85661197
275425,0.9698762
244105,0.8335827
277650,0.81485337
161064,0.47251675
277500,0.9794159
156745,0.6924891
270346,0.99501896
198172,0.815871
232265,0.89050823
267426,0.9729601
223253,0.4096124
214106,0.8682753
269562,0.70843256
269897,0.5985356
187060,0.46598464
230073,0.9687663
241865,0.9729149
188688,0.91062397
258374,0.96264535
154201,0.7342059
215592,0.91607535
188620,0.21159266
227205,0.6194419
277627,0.84236157
170671,0.92874473
271538,0.92076474
269167,0.91754353
249072,0.9456717
176429,0.7588151
217147,0.92610466
203698,0.5860346
176479,0.88159776
267652,0.9601019
264076,0.43967828
167655,0.888613
264612,0.90435344
156050,0.9288643
241509,0.97096777
260625,0.88905185
245094,0.9699313
258053,0.95928276
251098,0.40116516
199134,0.68615437
204740,0.9801815
205851,0.46825182
165168,0.33654675
156921,0.40023845
208481,0.8547526
160292,0.9749712
271076,0.93081045
191535,0.96476704
247133,0.6922162
270364,0.9880287
208976,0.75210553
238666,0.56718266
227841,0.2402589
181178,0.9137128
193654,0.9212905
255241,0.8809877
212083,0.9888494
241343,0.8936034
183533,0.45550227
227079,0.54480535
270351,0.96119255
265582,0.9846705
267702,0.6686197
149985,0.67289317
246374,0.8992227
151775,0.74493945
238269,0.8523006
256932,0.9836791
206087,0.28905955
163764,0.3744348
169264,0.90527266
222649,0.63216704
175820,0.8783766
155962,0.7191024
154165,0.8971649
217778,0.9957841
186503,0.7883015
229670,0.7786643
186962,0.8332399
166810,0.9704323
221560,0.9327072
255822,0.8703909
201709,0.80925727
186284,0.97112006
246286,0.38269296
162935,0.9787926
269427,0.9406143
212097,0.7068204
159962,0.9601849
210009,0.9500392
256861,0.22632086
250178,0.8820008
252451,0.5970718
214011,0.748101
192270,0.7731986
244367,0.8391631
174907,0.3113245
246945,0.9769273
160884,0.6177471
274419,0.2626979
276824,0.9934115
177052,0.42534828
199944,0.95343184
232706,0.99063385
187414,0.6450717
238347,0.9914647
235525,0.9053496
258421,0.7022968
224650,0.33453834
264105,0.9777361
220855,0.98635185
185467,0.77453166
223270,0.99520904
200611,0.95663667
213794,0.4974319
201800,0.5116297
229827,0.7538432
159893,0.9877089
211604,0.823996
162472,0.98750836
232463,0.9029096
165414,0.9343688
160210,0.78541017
230477,0.91084033
181424,0.9737207
274906,0.92108315
235921,0.446616
241846,0.96934694
150732,0.8986364
251727,0.8146667
167510,0.3857949
257067,0.97204566
232443,0.62600905
273706,0.38717893
265746,0.996512
239506,0.93326795
246274,0.9778715
198892,0.96786994
188600,0.5732749
208956,0.9133189
226330,0.64443886
148878,0.943447
191902,0.97808665
198218,0.8727226
265654,0.8098832
211246,0.8253336
228452,0.93845785
231735,0.6978297
260515,0.9547433
255046,0.68803436
174716,0.86808765
151282,0.94994324
258849,0.5657058
201074,0.99427783
244108,0.5779464
236665,0.99009794
205004,0.9009511
277390,0.88970995
189455,0.9631013
221314,0.79025865
216065,0.5298972
224258,0.98745084
201625,0.9054471
201567,0.9329342
156680,0.9592902
233761,0.288752
256947,0.66496134
149553,0.9453667
207302,0.33139768
209655,0.21684428
255855,0.45113155
271872,0.90176505
232454,0.51239616
267141,0.3774619
176132,0.6675604
177531,0.97610915
227203,0.9539899
262937,0.23351209
150733,0.5336622
214014,0.9615856
261923,0.77857757
174694,0.761339
172431,0.6940422
253356,0.9900817
238171,0.60289645
168272,0.4427208
178215,0.95164865
278009,0.8662006
219669,0.4552942
185296,0.9594301
155764,0.95465535
190762,0.37278515
205050,0.9722669
148952,0.9373362
157244,0.9288542
233094,0.93865407
212111,0.881361
200171,0.98039204
156538,0.727526
241382,0.92786914
260975,0.9487237
155880,0.31906658
217981,0.95413405
199662,0.92535245
223003,0.97767955
169183,0.8646315
219387,0.9506942
217081,0.9387381
174603,0.98472667
223564,0.533635
201510,0.93260306
246435,0.9711275
195594,0.96458447
159621,0.80768526
222326,0.99230367
182215,0.73153114
265975,0.95680076
278338,0.8289707
199879,0.53207856
150767,0.9624418
278147,0.8950665
165200,0.43857875
181460,0.6150806
235684,0.95472497
165934,0.8531343
240643,0.9660582
244352,0.98141485
231576,0.48826617
250350,0.8578986
223353,0.75046396
211010,0.94967055
238952,0.9825408
197132,0.7272861
150037,0.9378866
163409,0.9773233
187384,0.92936003
222664,0.48436192
249812,0.9773775
242938,0.9820602
172790,0.9772828
204155,0.99232703
253503,0.84585524
177758,0.55321527
265576,0.73909396
156286,0.8494835
201146,0.79520357
211105,0.63760334
204237,0.7499028
246291,0.8432538
162048,0.98821753
235836,0.52830565
223746,0.63318026
234080,0.6507762
149292,0.889076
175371,0.9637596
157155,0.38539487
172243,0.77319807
254112,0.41668144
258010,0.53513515
171964,0.9414476
221921,0.9499285
271477,0.41670033
180810,0.961647
195642,0.8545481
212458,0.7467321
208333,0.9504727
164267,0.29347855
185829,0.8319898
251563,0.67590487
157912,0.38311023
178820,0.9630651
272594,0.2702319
177850,0.4241577
161657,0.9885781
155081,0.76320463
204426,0.9114237
219375,0.96115446
192444,0.98507917
177034,0.5513675
204094,0.9619318
189503,0.85903656
276919,0.9386477
149768,0.7524635
200057,0.6244657
227069,0.99118114
174658,0.8066531
150219,0.9357291
150706,0.39924437
162104,0.81794965
263846,0.9130879
243889,0.9161724
212999,0.949427
169754,0.7287077
241458,0.45720276
211796,0.95297325
233178,0.9595714
228568,0.80292815
219220,0.5157258
175706,0.8976564
271761,0.77031386
179660,0.9230147
278867,0.78349364
266638,0.79667985
235517,0.6112225
197704,0.98347914
190315,0.68792313
157387,0.93429667
222231,0.96997607
149469,0.8913553
197113,0.73322904
268567,0.68132263
164514,0.679719
245447,0.30030832
155701,0.8601686
253144,0.86469567
209436,0.9478228
272655,0.91481864
204722,0.91137284
275531,0.9539574
222720,0.97556484
166462,0.39117703
275580,0.94065046
179448,0.8830759
249160,0.86523384
166939,0.8230985
198260,0.31462726
228197,0.55276656
254859,0.9594861
169383,0.9411337
220828,0.8312484
153587,0.9506219
208081,0.2472512
178418,0.28191003
276269,0.8830346
158847,0.95395476
183567,0.4554893
152256,0.6885747
259153,0.94040287
270787,0.71889067
238339,0.99427986
169473,0.9920501
262724,0.78091604
211563,0.6938381
192059,0.94984627
173919,0.50858873
175059,0.8786024
277481,0.40388152
197285,0.96192086
215424,0.910455
182570,0.9906668
265353,0.83631325
193488,0.54741067
181723,0.9805423
219882,0.9653081
262022,0.72622305
199799,0.9370552
255991,0.9667123
251944,0.55943817
181681,0.9422414
179826,0.69066393
263416,0.62303716
219193,0.941983
230029,0.61164546
170068,0.94794863
262849,0.86743444
179295,0.93808675
276849,0.8234006
194078,0.6232733
274465,0.9836955
223033,0.9035639
245402,0.45084822
246864,0.62180436
259931,0.8145052
193672,0.34995398
257198,0.7016579
222697,0.92511195
227442,0.9699873
171193,0.37327656
278811,0.93587697
194954,0.85304296
264578,0.9204615
199846,0.7064848
230570,0.93206984
158887,0.8071873
217366,0.7376815
242536,0.7568487
168832,0.8890937
176930,0.95218045
152647,0.89831966
220795,0.9505983
227951,0.52661574
218196,0.89263624
236895,0.57304937
195352,0.8507375
244680,0.32396123
259522,0.8931896
250123,0.84807694
188594,0.52264327
196358,0.9645997
198148,0.9305224
249217,0.9948826
173506,0.8042936
156589,0.9919314
241833,0.7823652
199653,0.6699796
252724,0.7164475
274550,0.9740864
195704,0.61210746
157318,0.97643596
176593,0.95117885
157168,0.37791649
265064,0.9633791
188868,0.48119926
244807,0.98914856
268818,0.96390754
222220,0.87682706
214756,0.9363246
192728,0.9200401
183072,0.85438895
189664,0.22768965
252255,0.83921075
184473,0.9754032
187209,0.93844575
208354,0.79599285
255814,0.8317338
159319,0.88203037
223100,0.9782808
269817,0.76613706
157845,0.9682805
235299,0.85102534
175851,0.98338014
219227,0.9420874
237643,0.95533025
194661,0.9740967
253335,0.9800347
199116,0.9106553
273795,0.89046174
175244,0.57326037
253218,0.56920314
206763,0.6004927
185801,0.65200615
194007,0.9176941
226577,0.94360435
231393,0.5597151
271640,0.7445306
261181,0.98890394
224793,0.35701692
170141,0.89765906
151816,0.56509507
233475,0.8273856
278507,0.2562303
180415,0.96588945
243044,0.7910553
175489,0.99469584
192195,0.45073947
211898,0.8750864
253117,0.84089154
277494,0.94652295
150135,0.85676914
217954,0.88914263
199621,0.92299515
206591,0.81482553
191180,0.7837105
265826,0.9592572
221247,0.9915537
157088,0.93529546
242451,0.7957282
264762,0.83114773
268466,0.2995999
255884,0.36370185
204715,0.91662717
185101,0.17369224
204670,0.9365653
233196,0.8551287
234771,0.991581
217544,0.70263964
178537,0.891988
170105,0.7550112
183551,0.41545376
178869,0.94831705
149962,0.8271831
184375,0.97352546
217385,0.9907102
223116,0.75733423
